,gene_pair,gene_1,gene_2,study_origin,cell_line_origin,GEMINI_SCORE_SL_score_SensitiveLethality,GEMINI_SCORE_SL_score_SensitiveRecovery,GEMINI_SCORE_SL_score_Strong,HORLBECK_SCORE_SL_score,HORLBECK_SCORE_standard_error,MAGECK_SCORE_SL_score,MAGECK_SCORE_Z_SL_score,MAGECK_SCORE_standard_error,MEDIAN_B_SCORE_SL_score,MEDIAN_B_SCORE_Z_SL_score,MEDIAN_B_SCORE_standard_error,MEDIAN_NB_SCORE_SL_score,MEDIAN_NB_SCORE_Z_SL_score,MEDIAN_NB_SCORE_standard_error,SGRA_DERIVED_B_SCORE_SL_score,SGRA_DERIVED_NB_SCORE_SL_score
620,HPRT1|PSMB5,HPRT1,PSMB5,36060092,22RV1,,-0.0040060266704493,0.0040060266704493,0.056059363738608536,0.13585694407519583,,,,0.0561876892839952,0.4465157800108343,0.12583584231363976,0.09610628650651654,0.7637433400491432,0.12583584231363976,0.7238921238448517,1.5166906818456054
621,HPRT1|RHEB,HPRT1,RHEB,36060092,22RV1,-0.0693666324287975,,-0.0693666324287975,0.52642201949693,0.10163914412252478,,,,0.014842266926786252,0.20262783584761598,0.07324890415326853,0.054760864149307587,0.7475997734344813,0.07324890415326853,1.3635424804763787,1.829945999427466
622,HPRT1|TGFBR2,HPRT1,TGFBR2,36060092,22RV1,-0.0815832407428642,,-0.0815832407428642,0.28713537152233304,0.12195862723090825,,,,0.02636934299197069,0.41875854461883366,0.06297028044161544,0.06628794021449202,1.0526861203350149,0.06297028044161544,0.33714151859330954,0.9214827900229654
623,HPRT1|TOP2A,HPRT1,TOP2A,36060092,22RV1,-0.0214623438673257,,-0.0214623438673257,-0.09320854441860481,0.10655997655719192,,,,-0.0028751708518086616,-0.03691625984934098,0.0778835901454407,0.03704342637071267,0.47562556247776144,0.0778835901454407,0.34844319958459563,0.6416251752156333
624,HPRT1|TRIB2,HPRT1,TRIB2,36060092,22RV1,-0.110151855277664,,-0.110151855277664,0.15368667051567858,0.16963815167927895,,,,-0.0013807208829819118,-0.024493885110392164,0.05637002365117264,0.03853787633953942,0.6836590415150151,0.05637002365117264,0.05480063405880975,0.540437536023456
625,HPRT1|TRIM25,HPRT1,TRIM25,36060092,22RV1,-0.0642225615307659,,-0.0642225615307658,-0.12340130832754648,0.1323705186490668,,,,0.01403690446666328,0.2626206993403409,0.05344934539402883,0.053955501689184615,1.0094698315091495,0.05344934539402883,-0.11898950429701105,0.6934127478821468
626,HPRT1|ULK1,HPRT1,ULK1,36060092,22RV1,0.0116897077420628,,0.0116897077420628,-0.13575870389106973,0.15497231173402454,,,,-0.04458717329437345,-0.7709496434344081,0.057834092893210995,-0.004668576071852115,-0.08072359811145491,0.057834092893210995,-0.04621551482284292,0.45170281814180385
627,HPRT1|UPF2,HPRT1,UPF2,36060092,22RV1,-0.0446583874764497,,-0.0446583874764497,-0.2417430071500816,0.08702857481259313,,,,0.05321981028798595,0.6591947580123155,0.08073457751463439,0.09313840751050728,1.1536371450463652,0.08073457751463439,0.1387589409737945,0.587011097019747
628,HPRT1|UPF3A,HPRT1,UPF3A,36060092,22RV1,-0.0118293399790298,,-0.0118293399790298,0.02656103673238723,0.23549525794114148,,,,0.006903515609035349,0.10411234413293699,0.0663083293967574,0.046822112831556684,0.706127167695562,0.0663083293967574,0.1011821131357909,0.3692354700344995
629,HPRT1|WNT5A,HPRT1,WNT5A,36060092,22RV1,-0.0259381331529978,,-0.0259381331529978,-0.375512325839681,0.1509593564752024,,,,-0.031986704306441904,-0.5842862452733488,0.0547449209444892,0.00793189291607943,0.14488819746625062,0.0547449209444892,-0.7155384226956515,0.07087917322215434
630,HSP90AA1|HSP90B1,HSP90AA1,HSP90B1,36060092,22RV1,-0.000495273576472,,-0.000495273576472,0.4719473052262017,0.19800613803111367,,,,0.03697104798576589,0.43391628496286017,0.0852031815052305,0.07688964520828723,0.9024269264354534,0.0852031815052305,0.8628558873953966,1.354194500093302
631,HSP90AA1|IGF1R,HSP90AA1,IGF1R,36060092,22RV1,0.0338651723729498,,0.0338651723729498,0.07459980513020212,0.13929852669091913,,,,0.01616552790791559,0.20716635510550963,0.07803162776929923,0.056084125130436924,0.7187358092317365,0.07803162776929923,0.8876001691942109,1.5446753727734108
632,HSP90AA1|IGFBP5,HSP90AA1,IGFBP5,36060092,22RV1,-0.0991698582728506,,-0.0991698582728506,0.22984944893731094,0.10665124403095125,,,,0.00496259363139373,0.07133532315887102,0.06956712904126795,0.044881190853915065,0.6451493898402947,0.06956712904126795,0.03759610380022968,0.733487872418896
633,HSP90AA1|INSR,HSP90AA1,INSR,36060092,22RV1,-0.0594877591803399,,-0.0594877591803399,0.10878825759608501,0.15617705792946884,,,,0.008588853470547164,0.12487770750671184,0.06877811614283147,0.0485074506930685,0.7052744886517843,0.06877811614283147,0.5825225784867581,1.1245042158452476
634,HSP90AA1|IRS1,HSP90AA1,IRS1,36060092,22RV1,-0.0773604818703606,,-0.0773604818703606,-0.2513498039300498,0.17136169994239747,,,,-0.016434802309877483,-0.2723491854992936,0.060344598717076425,0.02348379491264385,0.3891615059493032,0.060344598717076425,-1.1061169841296514,-0.5842069314798808
635,HSP90AA1|JUN,HSP90AA1,JUN,36060092,22RV1,-0.0453557258323848,,-0.0453557258323848,-0.42507403112559156,0.20087932688767396,,,,-0.08381533220933113,-1.3980842064264363,0.05995013163303428,-0.04389673498680979,-0.7322208273955049,0.05995013163303428,-1.5212555837978612,-1.1082133039196442
636,HSP90AA1|LIMK1,HSP90AA1,LIMK1,36060092,22RV1,-0.021741015853449,,-0.021741015853449,-0.3411379028144626,0.161841985325883,,,,-0.06131059634803249,-1.0030181252800452,0.06112611008989934,-0.021391999125511152,-0.3499650001292333,0.06112611008989934,-0.942060981005905,-0.00660975702691019
637,HSP90AA1|MAP2K1,HSP90AA1,MAP2K1,36060092,22RV1,0.0742449715117775,,0.0742449715117775,-0.4713910511275641,0.14603428145118394,,,,-0.08071664418333802,-1.2344896026446763,0.06538462860312216,-0.04079804696081668,-0.623970003843817,0.06538462860312216,-1.3446225223767225,-0.5769877322973685
638,HSP90AA1|MAP3K1,HSP90AA1,MAP3K1,36060092,22RV1,0.0158471625496798,,0.0158471625496798,-0.11851418353847244,0.1028418058715142,,,,-0.05400417250830625,-0.6772504874045719,0.07974032283869815,-0.014085575285784913,-0.17664306820374637,0.07974032283869815,-0.5595448567073502,-0.16450031683060434
639,HSP90AA1|MAPK1,HSP90AA1,MAPK1,36060092,22RV1,-0.0058550991853267,,-0.0058550991853267,-0.201365350875019,0.15031622278781584,,,,-0.05410171908291428,-0.8412731861132375,0.06430933491755442,-0.014183121860392944,-0.22054530463696959,0.06430933491755442,0.014467422101783006,0.44431524402061856
640,HSP90AA1|MAPK13,HSP90AA1,MAPK13,36060092,22RV1,-0.0109018084855641,,-0.010901808485564,-0.18738799260883765,0.17475129949937307,,,,-0.08316089877329391,-1.2103404360189274,0.06870868418378896,-0.04324230155077258,-0.6293571484370691,0.06870868418378896,-1.9083228539198953,-1.016568506222745
641,HSP90AA1|MAPK3,HSP90AA1,MAPK3,36060092,22RV1,0.011865843666289,,0.011865843666289,0.04841311806700651,0.19549865096265157,,,,-0.021303347206534262,-0.24176301422269933,0.08811665123810354,0.018615250015987073,0.21125689361124333,0.08811665123810354,-0.6090060801992869,-0.12382419593460633
642,HSP90AA1|MAPK8,HSP90AA1,MAPK8,36060092,22RV1,-0.0662142085270424,,-0.0662142085270423,-0.11933787997196349,0.10228110009399,,,,-0.07469136732440251,-1.122015254829441,0.06656894102189051,-0.03477277010188118,-0.5223572670390912,0.06656894102189051,-0.378824584256743,0.05173182058552703
643,HSP90AA1|MTOR,HSP90AA1,MTOR,36060092,22RV1,,-0.0935776666934499,0.0055921283798636,-0.41319856010712114,0.13112496143840735,,,,-0.03851752595795288,-0.5360518337630596,0.07185410725593752,0.0014010712645684542,0.019498833373268017,0.07185410725593752,0.5349499234976378,1.1173056472235714
644,HSP90AA1|MYC,HSP90AA1,MYC,36060092,22RV1,0.0033344270222654,,0.0033344270222654,0.41211806058905764,0.18261384855756216,,,,0.03972796707990245,0.7616300011587044,0.05216176755046726,0.07964656430242378,1.526914597465751,0.05216176755046726,0.707233049864383,1.4349193254186143
645,HSP90AA1|NRAS,HSP90AA1,NRAS,36060092,22RV1,0.0325679555067269,,0.0325679555067269,0.02126712774215378,0.13673485682473965,,,,0.019082176025677633,0.2844433693157318,0.06708602865864818,0.05900077324819897,0.8794792958815736,0.06708602865864818,-0.6495142082625319,0.3329716404230299
646,HSP90AA1|NXF2,HSP90AA1,NXF2,36060092,22RV1,-0.0726900542298365,,-0.0726900542298365,0.1861710748252151,0.14774826566047294,,,,-0.05090942388218167,-0.5936583807253638,0.08575542017949413,-0.010990826659660335,-0.12816480447131512,0.08575542017949413,0.17301246023226372,0.38257749651898043
647,HSP90AA1|NXF2B,HSP90AA1,NXF2B,36060092,22RV1,-0.0719375534901859,,-0.0719375534901859,0.022643129529534338,0.13039567502807944,,,,-0.10825842122567364,-1.4954609223073325,0.07239134076378455,-0.0683398240031523,-0.9440331299588375,0.07239134076378455,-0.8721542282940514,-0.3213940233762781
648,HSP90AA1|PARP1,HSP90AA1,PARP1,36060092,22RV1,-0.0102158365423019,,-0.0102158365423019,0.39884313739681077,0.16129065328647685,,,,0.10503966831577616,1.2704848340181616,0.08267683761605187,0.1449582655382975,1.7533116858131204,0.08267683761605187,0.9956279809677224,1.6798615516813766
649,HSP90AA1|PIK3CA,HSP90AA1,PIK3CA,36060092,22RV1,0.0444488465953017,,0.0444488465953017,0.10074209273600511,0.16130593718901423,,,,0.028167839449422694,0.3102534891025599,0.090789758822378,0.06808643667194403,0.7499352080574311,0.090789758822378,0.48707688498077595,0.8390745788519433
650,HSP90AA1|PLD1,HSP90AA1,PLD1,36060092,22RV1,-0.0793371761629104,,-0.0793371761629104,-0.06824264051880843,0.1987696999729952,,,,-0.019106345025276195,-0.29336404386871057,0.06512844850825301,0.02081225219724514,0.3195570088639196,0.06512844850825301,-1.0117724603127187,-0.2650769410400321
651,HSP90AA1|PLK1,HSP90AA1,PLK1,36060092,22RV1,,-0.0100699985057562,-0.152029991240636,0.4237335968297027,0.171250718346426,,,,0.09715581925553707,0.9288328651672884,0.10459989401649641,0.1370744164780584,1.3104642004363833,0.10459989401649641,2.03076656580134,2.4120058535861055
652,HSP90AA1|POLD1,HSP90AA1,POLD1,36060092,22RV1,-0.0337539376978278,,-0.0337539376978278,0.11985188375325455,0.1738686639325445,,,,0.06774365325941067,0.6088028077899015,0.111273555891334,0.10766225048193201,0.967545699600643,0.111273555891334,0.8508563487337217,1.1294565494275497
653,HSP90AA1|PSMB2,HSP90AA1,PSMB2,36060092,22RV1,,-0.0449733230069371,-0.05098134841666,-0.31128862802692014,0.16240993770801346,,,,0.04539938478669692,0.42501186794244034,0.1068190989735971,0.08531798200921825,0.7987146758306455,0.1068190989735971,0.9786398088350667,1.5008165922069048
654,HSP90AA1|PSMB5,HSP90AA1,PSMB5,36060092,22RV1,,-0.0386741457579497,0.0161489700612943,-0.028845453174590016,0.2407755720119179,,,,-0.02600977022675277,-0.2079170416527634,0.12509686565371098,0.013908826995768564,0.11118445632579256,0.12509686565371095,0.9074537824959545,1.3195308414157714
655,HSP90AA1|RHEB,HSP90AA1,RHEB,36060092,22RV1,-0.0377568292624735,,-0.0377568292624736,0.09392343943065096,0.1460375043788542,,,,-0.002503527037820863,-0.024872331782906876,0.10065509979813686,0.03741507018470047,0.3717155937427527,0.10065509979813686,0.43215488443054734,0.7231149547856505
656,HSP90AA1|TGFBR2,HSP90AA1,TGFBR2,36060092,22RV1,-0.0129581473295128,,-0.0129581473295128,-0.4464431710639947,0.17233665472532908,,,,-0.04061196832249836,-0.5359703845573222,0.07577278426687939,-0.0006933710999770248,-0.009150661503144742,0.07577278426687939,-0.6378340439530541,0.14497934659126718
657,HSP90AA1|TOP2A,HSP90AA1,TOP2A,36060092,22RV1,0.0138863864950315,,0.0138863864950315,0.19236903079225204,0.15488024715165002,,,,0.056279800118602896,0.651260366179461,0.08641674365778074,0.09619839734112423,1.1131916486240196,0.08641674365778074,0.6360416516702757,1.013202439103397
658,HSP90AA1|TRIB2,HSP90AA1,TRIB2,36060092,22RV1,-0.0563715277854882,,-0.0563715277854881,-0.18009427503185,0.1708849447230972,,,,-0.07503459939712043,-1.2002541798229465,0.06251559099605805,-0.03511600217459909,-0.5617159114246132,0.06251559099605805,-1.0238747751042636,-0.5818092487141296
659,HSP90AA1|TRIM25,HSP90AA1,TRIM25,36060092,22RV1,-0.0294218265554911,,-0.0294218265554911,0.12425724436153382,0.1441353881771269,,,,-0.06100164399521679,-1.0251399433811537,0.059505674702342554,-0.021083046772695457,-0.3543031295444749,0.059505674702342554,-0.009725104785164834,0.6743015062581305
660,HSP90AA1|ULK1,HSP90AA1,ULK1,36060092,22RV1,0.0835237603061772,,0.0835237603061772,-0.49339921495675787,0.12566180954037207,,,,-0.03472813692119203,-0.4603504042129811,0.07543848469203268,0.005190460301329303,0.06880387805400186,0.07543848469203268,-1.0728867545633398,-0.5272591112823197
661,HSP90AA1|UPF2,HSP90AA1,UPF2,36060092,22RV1,0.102077782045688,,0.102077782045688,-0.5190178718641566,0.18909233344018872,,,,-0.0868654822716084,-1.1005509667753353,0.07892908633402798,-0.04694688504908706,-0.5947982832388023,0.07892908633402798,-0.4704453128494065,-0.05571884093533734
662,HSP90AA1|UPF3A,HSP90AA1,UPF3A,36060092,22RV1,0.064681673239427,,0.064681673239427,-0.14064023392939878,0.18270596572552728,,,,-0.052573729431426575,-0.7314530634625988,0.07187573893333597,-0.01265513220890524,-0.17606959450730306,0.07187573893333597,0.013736430715320595,0.43944443823464874
663,HSP90AA1|WNT5A,HSP90AA1,WNT5A,36060092,22RV1,-0.0233713209333406,,-0.0233713209333407,-0.12668690899753626,0.11977280326808207,,,,-0.042228952536448094,-0.6583422372516675,0.0641443768103626,-0.0023103553139267596,-0.0360180491075177,0.0641443768103626,0.007612466403042334,0.6397626890521472
664,HSP90B1|IGF1R,HSP90B1,IGF1R,36060092,22RV1,0.143721038894215,,0.143721038894215,-0.10934889512643838,0.1928407331252688,,,,0.021553527805078243,0.2974181343893747,0.07246877480866966,0.06147212502759958,0.8482567173226928,0.07246877480866966,0.19867875603716947,0.5870521618628278
665,HSP90B1|IGFBP5,HSP90B1,IGFBP5,36060092,22RV1,-0.0540975865700891,,-0.0540975865700891,-0.012230144908481691,0.23131398311603577,,,,-0.009975391116505694,-0.15595505155224543,0.06396324464785873,0.02994320610601564,0.46813144440786336,0.06396324464785873,0.021556101150914025,0.6755026155660289
666,HSP90B1|INSR,HSP90B1,INSR,36060092,22RV1,-0.0444377209459187,,-0.0444377209459187,0.04362870812024919,0.16200932883772143,,,,0.027800658605497297,0.5010671674026815,0.05548289813041244,0.06771925582801863,1.2205428719466793,0.055482898130412434,-0.21199775345227634,0.5878032368989126
667,HSP90B1|IRS1,HSP90B1,IRS1,36060092,22RV1,-0.0973434455580774,,-0.0973434455580774,0.09442116238087934,0.17781450847835856,,,,0.008881526721210342,0.14228203213122662,0.06242198391585324,0.04880012394373168,0.7817778430354881,0.06242198391585324,-0.4595866578437048,0.05059431488827554
668,HSP90B1|JUN,HSP90B1,JUN,36060092,22RV1,-0.045307412668134,,-0.045307412668134,-0.4869718845830826,0.19125362195206666,,,,-0.013761043921852956,-0.24222384482577364,0.05681126865008264,0.02615755330066838,0.46042895929292593,0.05681126865008264,-1.5637429088299286,-1.0115637128367185
669,HSP90B1|LIMK1,HSP90B1,LIMK1,36060092,22RV1,-0.0028920544126053,,-0.0028920544126053,-0.15741236562654223,0.2199620242493528,,,,-0.03398129644906778,-0.6212620921133788,0.05469719926653158,0.005937300773453558,0.10854853361909711,0.05469719926653158,-1.192162207365763,-0.3215810734668159
670,HSP90B1|MAP2K1,HSP90B1,MAP2K1,36060092,22RV1,0.0129968815736054,,0.0129968815736054,0.3441600266761198,0.23184509327824573,,,,0.06130808247070085,1.0613457119118037,0.05776447936108067,0.10122667969322219,1.7524035672590954,0.05776447936108069,-0.5310083668047701,0.20502283438582164
671,HSP90B1|MAP3K1,HSP90B1,MAP3K1,36060092,22RV1,0.0417424161688134,,0.0417424161688134,-0.06840904698733578,0.2189687532504598,,,,0.03771193753148072,0.5925424507384544,0.06364427980557735,0.07763053475400206,1.219756669274134,0.06364427980557735,-0.24589707085257126,0.3155649508004049
672,HSP90B1|MAPK1,HSP90B1,MAPK1,36060092,22RV1,0.0277529496318745,,0.0277529496318745,-0.6652693419468225,0.1272316231081577,,,,-0.022082516542463626,-0.46633875269598707,0.04735295193633529,0.01783608068005771,0.3766624877798076,0.04735295193633529,-2.4763415541815994,-1.9168753282770634
673,HSP90B1|MAPK13,HSP90B1,MAPK13,36060092,22RV1,-0.0359060533416313,,-0.0359060533416313,0.048237782271160976,0.13254609930935893,,,,-0.005964161134038193,-0.10271664747225766,0.058064211408856876,0.03395443608848314,0.5847739126153683,0.058064211408856876,-0.843040819040599,-0.17308442851446723
674,HSP90B1|MAPK3,HSP90B1,MAPK3,36060092,22RV1,-0.0148348224263139,,-0.0148348224263139,0.17058104877056013,0.20304003447233368,,,,-0.008950175700165541,-0.12395753818814503,0.07220356124353486,0.030968421522355793,0.4289043502702399,0.07220356124353486,0.8735604933534933,1.4473276820367216
675,HSP90B1|MAPK8,HSP90B1,MAPK8,36060092,22RV1,-0.0940197251960301,,-0.0940197251960301,0.18396158394616438,0.17301096276945419,,,,0.02337840543021974,0.39748016013267345,0.058816534194854775,0.06329700265274107,1.0761770226556167,0.058816534194854775,-0.6727447803964977,-0.15369898925892736
676,HSP90B1|MTOR,HSP90B1,MTOR,36060092,22RV1,,-0.121013429161365,-0.0462956746933851,-0.18688049035130322,0.12178622520287559,,,,0.051365389724521204,0.6932366166046529,0.07409503262551186,0.09128398694704254,1.2319852453322533,0.07409503262551186,0.8619396460712734,1.239395155425377
677,HSP90B1|MYC,HSP90B1,MYC,36060092,22RV1,0.101364319067169,,0.0798922438313514,-0.42870288131728984,0.0992028315540253,,,,0.07655936240034977,1.3535333767826434,0.05656259661829087,0.11647795962287111,2.059275326571644,0.05656259661829088,0.5332879874536137,1.1343273025479323
678,HSP90B1|NRAS,HSP90B1,NRAS,36060092,22RV1,0.0485714199236897,,0.0485714199236897,-0.2180007574464822,0.13939700061615753,,,,0.019443346067502087,0.306638736205626,0.06340799048448907,0.05936194329002342,0.9361902630323004,0.06340799048448907,0.1941383800655959,0.5229370890901783
679,HSP90B1|NXF2,HSP90B1,NXF2,36060092,22RV1,-0.173373338562668,,-0.173373338562668,0.9759127279836053,0.13022632761855527,,,,-0.00019710059226829557,-0.0029225824004924486,0.06744055949802633,0.03972149663025304,0.5889852771968107,0.06744055949802633,0.987759488347774,1.3385296293113238
680,HSP90B1|NXF2B,HSP90B1,NXF2B,36060092,22RV1,-0.0866578421834472,,-0.0866578421834472,0.12970738076582233,0.14347719476224835,,,,-0.0412074070680184,-0.7076093188755512,0.05823468680924146,-0.0012888098454970631,-0.022131308951979074,0.05823468680924145,-0.9096749931310675,-0.30936473411286314
681,HSP90B1|PARP1,HSP90B1,PARP1,36060092,22RV1,0.0587413331797809,,0.0587413331797809,0.15597188659543118,0.18168511344574423,,,,0.14749312545811488,2.117873127269149,0.06964209685605534,0.18741172268063622,2.6910694987832042,0.06964209685605534,1.0864988556476394,1.731675090488248
682,HSP90B1|PIK3CA,HSP90B1,PIK3CA,36060092,22RV1,0.0982939080770868,,0.0982939080770868,-0.13231452846940764,0.1451078667935461,,,,0.04144733340793172,0.5879963069117932,0.07048910498369736,0.08136593063045305,1.154305061034202,0.07048910498369736,0.610098511640941,1.2411722902278806
683,HSP90B1|PLD1,HSP90B1,PLD1,36060092,22RV1,-0.136950974180317,,-0.136950974180317,0.5998805147874782,0.1456384662684825,,,,0.08824867184272112,1.7919622852210917,0.04924694708730046,0.12816726906524245,2.602542424366719,0.04924694708730046,0.3199486677961144,0.8908619379376074
684,HSP90B1|PLK1,HSP90B1,PLK1,36060092,22RV1,,-0.0338877397109114,-0.207535815576645,0.3048083611280601,0.12536652356137826,,,,0.22421818719156583,1.9107324023368928,0.11734672365284596,0.26413678441408717,2.25090889793821,0.11734672365284596,1.2516889982821793,1.5596764426099403
685,HSP90B1|POLD1,HSP90B1,POLD1,36060092,22RV1,-0.0320379555404982,,-0.0320379555404982,0.07210697397042508,0.1911217856226876,,,,-0.04243969202671405,-0.43293837047477013,0.09802709789888503,-0.002521094804192714,-0.025718345827122454,0.09802709789888503,-0.9773729116082253,-0.6667060823677783
686,HSP90B1|PSMB2,HSP90B1,PSMB2,36060092,22RV1,,-0.0759909252762139,-0.0992873116885465,-0.08724918771402082,0.12987100627188095,,,,0.09714539994377969,0.8880432643257968,0.1093926431811096,0.13706399716630102,1.2529544325881123,0.1093926431811096,0.5964214247417083,0.7775948550641164
687,HSP90B1|PSMB5,HSP90B1,PSMB5,36060092,22RV1,,-0.0957495924947715,-0.0060991487430472,0.38120601516999775,0.19835150597548623,,,,0.13820660379294614,1.043675557148195,0.13242295735141157,0.17812520101546747,1.3451232669783653,0.13242295735141157,1.5151993882446109,1.7469856677227293
688,HSP90B1|RHEB,HSP90B1,RHEB,36060092,22RV1,-0.0213824313702019,,-0.0213824313702019,0.1292076621231226,0.16483207792965776,,,,0.011247251899670019,0.18175658437581468,0.061880849809623883,0.051165849122191354,0.8268446422375069,0.061880849809623883,0.7934580874665329,1.3692672230914487
689,HSP90B1|TGFBR2,HSP90B1,TGFBR2,36060092,22RV1,-0.07668470172813,,-0.07668470172813,0.19628123098569417,0.16522884020456804,,,,0.0003070525649109257,0.0050445311357715,0.06086840513949286,0.04022564978743226,0.6608625557914102,0.06086840513949286,0.4542943161096922,1.1529715361137145
690,HSP90B1|TOP2A,HSP90B1,TOP2A,36060092,22RV1,0.0475064048297995,,0.0475064048297995,0.4855221704847535,0.2412895988708408,,,,0.10907013864227011,1.3864590663191207,0.07866812752852342,0.14898873586479144,1.8938894383976692,0.07866812752852342,0.7743410472001445,1.0035401598984057
691,HSP90B1|TRIB2,HSP90B1,TRIB2,36060092,22RV1,-0.0668552164768197,,-0.0668552164768197,0.15902843607683667,0.21164895915325713,,,,-0.03196348118334402,-0.5130061677586726,0.06230623176129185,0.007955116039177312,0.12767769473934837,0.06230623176129185,-0.9421790493546721,-0.5083359893309477
692,HSP90B1|TRIM25,HSP90B1,TRIM25,36060092,22RV1,-0.0671507709307188,,-0.0671507709307188,0.31642305304982205,0.1954548280486442,,,,0.041758921169584795,0.6946043141387351,0.06011900634588367,0.08167751839210613,1.358597278241585,0.06011900634588367,0.9960273588958101,1.667084446830267
693,HSP90B1|ULK1,HSP90B1,ULK1,36060092,22RV1,0.0521442162665628,,0.0521442162665628,-0.0036360052063053316,0.21157523742220716,,,,0.04449725442061503,0.6999514210863358,0.06357191810762321,0.08441585164313636,1.3278795756992217,0.06357191810762321,0.3156679932611681,0.7779564836908379
694,HSP90B1|UPF2,HSP90B1,UPF2,36060092,22RV1,0.0212505613778018,,0.0212505613778018,0.3591600516689489,0.25165342492342835,,,,-0.0068203288948596175,-0.0786899581480754,0.08667343401079733,0.03309826832766172,0.38187327761282086,0.08667343401079733,0.11149455550351842,0.4167775498555606
695,HSP90B1|UPF3A,HSP90B1,UPF3A,36060092,22RV1,0.026197058975302,,0.026197058975302,0.11284979392516302,0.15615923582082294,,,,0.059545383488646575,0.9472940893324721,0.06285839229779878,0.09946398071116791,1.5823500582061658,0.06285839229779878,-0.25486308257350976,0.34611249866143506
696,HSP90B1|WNT5A,HSP90B1,WNT5A,36060092,22RV1,-0.0415880933315884,,-0.0415880933315884,0.13047711125231054,0.12346842626432876,,,,0.06019591234878785,1.1876651807368284,0.05068424445300507,0.10011450957130918,1.9752589912657443,0.05068424445300507,-0.38975300477432573,0.25288998917810696
697,IGF1R|IGFBP5,IGF1R,IGFBP5,36060092,22RV1,-0.0466925998922185,,-0.0466925998922185,-0.1924708020663794,0.15428093193703976,,,,-0.03542937656556733,-0.6551603991657368,0.054077408540995645,0.004489220656954007,0.08301471498122484,0.054077408540995645,0.01619505497055518,0.717829684573924
698,IGF1R|INSR,IGF1R,INSR,36060092,22RV1,-0.0302354316255305,,-0.0302354316255305,-0.22678822347489008,0.1333297985933763,,,,0.0007362325056798902,0.011783702194763742,0.06247887917661783,0.040654829728201225,0.6506971678105253,0.06247887917661782,0.3907550003729412,1.102048546451351
699,IGF1R|IRS1,IGF1R,IRS1,36060092,22RV1,-0.0375643439574728,,-0.0375643439574728,-0.48102306349677626,0.14394209442856687,,,,-0.05619927599903374,-0.9920043717114644,0.05665224630217651,-0.016280678776512403,-0.2873792274656357,0.05665224630217651,-0.4561296789737115,0.17423931393447722
700,IGF1R|JUN,IGF1R,JUN,36060092,22RV1,-0.0716993751026723,,-0.0716993751026723,-0.153162231723245,0.14406201176706535,,,,-0.03212367731051424,-0.5347635133483228,0.06007080982279023,0.007794919912007092,0.12976219123734506,0.06007080982279023,-0.0755537100058542,0.39972968728187724
701,IGF1R|LIMK1,IGF1R,LIMK1,36060092,22RV1,0.0577364755698842,,0.0577364755698842,-0.5871902771335373,0.138105810902367,,,,-0.1080802028306902,-1.802498420814544,0.05996133010859951,-0.06816160560816886,-1.1367593995116076,0.05996133010859951,-1.239354706626842,-0.4243905978907646
702,IGF1R|MAP2K1,IGF1R,MAP2K1,36060092,22RV1,0.10185634391532,,0.10185634391532,-0.5541443636781672,0.13426519872602385,,,,-0.033253640385380034,-0.4784883961548126,0.0694972765329527,0.0066649568371413,0.09590241761461049,0.0694972765329527,-1.0338183618693386,-0.5940826060598532
703,IGF1R|MAP3K1,IGF1R,MAP3K1,36060092,22RV1,0.0422431231985602,,0.0422431231985602,-0.2227972585260175,0.13829960694211665,,,,0.06234223068222766,0.9419790764190151,0.06618218200687116,0.102260827904749,1.545141377994036,0.06618218200687116,-0.029359952449013627,0.5149933433800059
704,IGF1R|MAPK1,IGF1R,MAPK1,36060092,22RV1,0.0400096842451207,,0.0400096842451207,-0.6545621423539952,0.1432019745582517,,,,-0.0794114372471193,-1.3084608014744634,0.06069072696532677,-0.039492840024597964,-0.6507228039492857,0.06069072696532678,-0.7371917926348033,-0.1862839451517363
705,IGF1R|MAPK13,IGF1R,MAPK13,36060092,22RV1,0.0284666369532824,,0.0284666369532824,-0.605607185547,0.15935630060893055,,,,-0.08276845784310316,-1.3039008594140733,0.06347756982098805,-0.042849860620581826,-0.6750393996087428,0.06347756982098805,-1.364119006870944,-0.8396713874202131
706,IGF1R|MAPK3,IGF1R,MAPK3,36060092,22RV1,0.066468500202877,,0.066468500202877,-0.37994585680345283,0.13695554553936848,,,,0.0020545057584757664,0.03488906465949754,0.058886811054606095,0.0419731029809971,0.7127759549090744,0.058886811054606095,0.17288629122862045,0.897465506488805
707,IGF1R|MAPK8,IGF1R,MAPK8,36060092,22RV1,-0.0231814739638323,,-0.0231814739638323,-0.3650997563035744,0.18588154534186005,,,,-0.13855215716770664,-1.9964450438386658,0.06939943455759012,-0.0986335599451853,-1.4212444319461373,0.06939943455759012,-0.4415626575481721,-0.048887929070597025
708,IGF1R|MTOR,IGF1R,MTOR,36060092,22RV1,,-0.320642308944478,0.0819578878750832,-0.9048819794912362,0.16734423399937956,,,,-0.03257241154570467,-0.3955570795730024,0.08234566697900104,0.007346185676816663,0.08921156323489386,0.08234566697900104,-0.16346123173076751,0.28472328493257626
